IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
954805,1600067,2728715,4865255,5198863,3673471,1316489,1005995,1180813,2080227,3767477,5030931,4442549,2515161,1199265,HDPE
1001953,1718299,2947061,5249163,5345929,3733331,1369377,960615,1258691,2238989,4066041,5294001,4539769,2568585,1202983,HDPE
1051385,1788765,3021939,5552219,5736837,3667471,1360611,977225,1312375,2312017,4252419,5633503,4700127,2529895,1206949,HDPE
1324147,2309699,3910583,6266845,6630967,3951607,1762351,1152245,1682137,2989387,5046447,6437119,5278567,2871271,1494123,HDPE
1006411,1710121,3016115,5433499,5301181,3539259,1302891,970625,1257595,2272625,4190509,5362491,4422393,2438369,1175911,HDPE
1344265,2300673,3855597,5926753,6104713,2974653,1450499,860303,1731141,3029467,4916851,6033723,4581365,2275363,1199363,HDPE
545041,943371,1549715,2078781,1612091,992383,713565,589597,697597,1172783,1726213,1793119,1307633,882939,694909,HDPE
559085,905601,1216261,2784019,3536619,2139863,955919,690603,679327,1022593,1989883,3174407,2857557,1566717,861121,HDPE
1338549,2322969,3931675,6431743,6643275,4058661,1779059,1140109,1694155,3005095,5143295,6529089,5340307,2934981,1496861,HDPE
1390885,2404253,4083357,5908733,6274375,3492883,1596985,928109,1753435,3117081,4946565,6072639,4873001,2560253,1298825,HDPE
1474067,2448443,4047545,5526485,5820765,3088011,1539927,942397,1813013,3119183,4743569,5667787,4450667,2329015,1279643,HDPE
1505609,2518805,4140693,5666933,5607129,2840589,1495917,974551,1858013,3199291,4856343,5623363,4219783,2186621,1271919,HDPE
958323,1613425,2977113,5870479,5784123,3154821,1229499,993675,1187399,2205035,4392131,5814317,4465223,2218797,1149567,HDPE
1446609,2449355,4052293,5605031,5905155,3218523,1610217,1002693,1803993,3123173,4782193,5742639,4547585,2427583,1341737,HDPE
841431,1420345,2638353,5760897,6190127,3708335,1395019,1256729,1044661,1954549,4182441,5959095,4928459,2568549,1367913,HDPE
851563,1434843,2971477,5453353,5736465,4214667,1419501,1309997,1053727,2077223,4165113,5659675,5078931,2891359,1400739,HDPE
970695,1648535,2896231,5270735,5223511,3754039,1299261,975819,1206921,2182269,4048675,5242733,4484669,2542329,1175039,HDPE
832895,1515375,2871771,6163747,5905783,4584885,1481413,1269725,1088085,2113451,4510325,6033285,5234613,3039983,1410323,HDPE
859863,1456041,2683607,5208027,6557133,4257533,1457723,1262355,1038131,1935035,4417979,6487249,5230455,2695849,1380663,HDPE
1007075,1721031,3002291,5433769,5475579,3761323,1397031,1002703,1262685,2269883,4186107,5450481,4613167,2592697,1239995,HDPE
1012295,1729471,2946813,5157789,5286695,3556391,1345211,988095,1267139,2247781,4017623,5218811,4419059,2467193,1204939,HDPE
986901,1676249,3016811,5833323,5754913,3708129,1328825,924829,1230949,2256015,4389881,5786937,4724985,2535129,1166283,HDPE
1432871,2451849,4190161,6171035,6046107,3248941,1538539,919723,1794345,3191117,5135245,6103409,4652509,2415627,1267547,HDPE
1001127,1691211,2960873,5367887,5318819,3655241,1291907,999919,1243703,2233465,4129377,5345713,4501461,2500121,1187813,HDPE
1014641,1721011,3045225,4358575,4177291,1981083,1035353,571603,1264075,2287601,3654325,4243201,3065487,1523223,844951,HDPE
870045,1479429,2495375,3977429,4451113,2656971,1226045,769887,1084067,1909297,3208607,4214643,3558665,1963557,1037371,HDPE
1063219,1804231,3097747,5540385,5663467,3566333,1340159,944505,1326243,2356541,4286999,5597071,4610993,2474979,1179117,HDPE
907315,1584445,2829799,4498639,5235263,3164375,1360961,930939,1148203,2114223,3628605,4850897,4186183,2278035,1191683,HDPE
1500751,2512795,3966785,5442571,5832573,3077977,1605049,942611,1852257,3107753,4659129,5630441,4451801,2360243,1310201,HDPE
1572361,2691877,4633921,7645247,6916865,3331017,1819719,1139479,1970767,3505453,5970623,7247301,5211321,2596265,1496483,HDPE
1387311,2341471,3831527,5242897,5796825,3180255,1543937,964905,1720707,2958273,4463391,5445211,4439557,2368683,1297679,HDPE
934349,1546291,2922465,4919499,5343771,3761267,1247499,1387043,1145205,2147603,3881007,5066889,4448057,2479759,1343185,HDPE
1601651,2775521,4624565,7509941,6871077,3896379,2052161,1191893,2020885,3550029,6011163,7170899,5367179,2985735,1657345,HDPE
847369,1492437,2833097,5471621,6000157,4435793,1319767,1125195,1077549,2075277,4125871,5747939,5235839,2916575,1263033,HDPE
879049,1415181,2840967,6417263,6901613,4507865,1294279,1217043,1059677,2045823,4597575,6636003,5672473,2911987,1293811,HDPE
1434361,2412063,4031971,5765267,5969363,3167073,1571183,974979,1775877,3091753,4855123,5878121,4581085,2393963,1311041,HDPE
1012461,1736111,3002827,5418715,5513159,3811849,1345657,951001,1270301,2277705,4179055,5474213,4666669,2596945,1190125,HDPE
1248609,2056101,3536827,5433889,5286927,2824717,1435119,991843,1523429,2682033,4445975,5359089,4052197,2146911,1255967,HDPE
1425523,2407189,4156453,5294151,5292937,2854583,1502765,1089779,1770789,3145177,4661233,5285455,4076535,2199227,1332261,HDPE
1036779,1756537,3024955,5666871,6197167,4154183,1364635,1218897,1292917,2289395,4305971,5943867,5140471,2736989,1326041,HDPE
1418437,2437041,4135027,6784971,6015861,2890305,1524229,910921,1780741,3160259,5427729,6399987,4447343,2229001,1255889,HDPE
1397389,2388517,4005995,5501709,5641751,3060305,1538321,926773,1756871,3084469,4875161,5754691,4349651,2297637,1268625,HDPE
1018999,1687955,3003941,4539291,4884799,3326129,1229595,768093,1261165,2254249,3738205,4706717,4086795,2284239,1037467,HDPE
1433571,2445563,3931603,5413279,5619943,2925361,1590717,998335,1790963,3059077,4631285,5519171,4272703,2274739,1331725,HDPE
917235,1635605,2900489,4275427,4741107,2813135,1321681,879115,1182145,2181535,3551681,4510743,3790937,2091717,1140397,HDPE
1334307,2297519,3711801,6509467,6444411,4280069,1663267,950287,1678541,2886537,5079391,6489849,5364073,2995603,1351139,HDPE
1356047,2275519,3867175,6768337,6307467,3563373,1634023,1077953,1680949,2949311,5277421,6534963,4904577,2674821,1423433,HDPE
1302489,2251721,3857417,6725239,6317983,4142069,1783511,1196785,1645189,2937509,5242061,6497329,5215889,2975065,1529073,HDPE
1031957,1754467,3011073,5285425,5286369,3484569,1349365,957201,1288721,2291257,4118313,5286557,4388175,2441129,1191535,HDPE
994785,1688899,2919793,5271381,5329419,3592993,1313709,970661,1243199,2216237,4070517,5303405,4462005,2472933,1182009,HDPE
1486789,2511701,4124283,6117151,6632311,3349147,1556761,922845,1846389,3189405,5079321,6364771,4980901,2470469,1277629,HDPE
1494531,2544605,4310483,6416443,6929945,3623415,1695035,1013889,1867783,3293285,5317541,6661741,5271797,2687041,1393961,HDPE
1233823,2148435,3552479,5824987,5868211,3597779,1484647,926467,1562623,2740465,4651623,5841085,4727257,2558923,1243799,HDPE
1465617,2554497,4218399,7015913,6874865,4308289,2108777,1263461,1860273,3252271,5566113,6928587,5576325,3219831,1723535,HDPE
1010513,1700091,2938551,5157821,5208635,3539049,1326961,1009543,1254191,2229255,4011919,5177603,4373227,2453479,1207573,HDPE
1473919,2558863,4470539,7328967,7364563,4628019,2099293,1257051,1864451,3377551,5851275,7343735,5998557,3386265,1713815,HDPE
954885,1626469,2923557,5061493,5652795,3166573,1307147,826903,1194469,2184447,3961653,5354115,4405521,2256107,1107403,HDPE
1057875,1727947,3273053,5231005,5257121,3333241,1337165,1098427,1285243,2412855,4231267,5264151,4318925,2359527,1252337,HDPE
1306503,2233821,3640965,5698157,5517133,2774853,1400593,827981,1638611,2822011,4630559,5603367,4141905,2105997,1153475,HDPE
1560367,2690339,4551541,6659435,7130417,3836127,1994741,1165699,1966201,3478099,5553679,6889133,5483253,2933341,1618355,HDPE
1136647,1880097,3443843,5422567,5739741,4051785,1470439,1088683,1395529,2559995,4390617,5574613,4895799,2780191,1314337,HDPE
1581921,2486855,3888315,5116127,5773789,3485823,1779289,1056901,1876499,3053059,4455199,5442499,4626409,2650337,1455389,HDPE
1410857,2353767,3743895,5016481,5568167,2994765,1579179,976811,1738769,2926635,4340301,5291841,4278367,2305499,1307171,HDPE
973955,1646857,2674597,4115417,4588015,2635385,1122851,691463,1209955,2077273,3391719,4386631,3626095,1902401,943157,HDPE
1510381,2567341,4419177,6793855,7005965,3791931,1790689,1102871,1882113,3351749,5500091,6859313,5377745,2765269,1474505,HDPE
1181553,2207119,3731117,5406387,5455897,2935649,1496639,868155,1567497,2846599,4530433,5432155,4193907,2234927,1221757,HDPE
1647563,2943563,4895361,8239535,7946479,4460603,2158407,1158681,2124225,3763957,6516643,8078471,6191307,3321419,1688433,LDPE
908375,1562747,2759067,5057689,5002483,3252943,1285437,988271,1141609,2076107,3869699,5013335,4107247,2273339,1165573,LDPE
1066823,1794539,3056407,5241851,5593989,3885795,1431861,1132609,1324571,2334111,4117741,5413485,4738099,2675219,1315411,LDPE
1534709,2654239,4373685,7055651,6966701,4194429,1828319,1181327,1935729,3375581,5663927,6999057,5570361,3024181,1535775,LDPE
960229,1515691,3319533,5623449,5780315,4482653,1353925,1210567,1143263,2328457,4426189,5695831,5128625,2934447,1313801,LDPE
1009673,1667703,3165669,5378227,6274925,3974911,1446693,1302011,1235649,2317571,4211227,5793677,5104985,2702637,1402153,LDPE
1021621,1773805,3093381,6415103,5774751,3646943,1511397,1186867,1293467,2337909,4706205,6059727,4677745,2586341,1383259,LDPE
1042609,1742221,2901653,4838575,5241493,4154935,1468057,1027909,1285623,2229179,3834207,5023353,4657971,2792417,1274005,LDPE
1370457,2362305,3958213,6641849,5926145,3447009,1643399,1122455,1725205,3035651,5252915,6274431,4685971,2562325,1412019,LDPE
1712099,3033169,5017691,8039599,7826177,4487429,2145011,1269313,2199075,3872509,6476551,7926957,6165839,3337499,1739085,LDPE
1241367,2112383,3523435,5704965,5842003,3794519,1488429,1101813,1550781,2707069,4576525,5770721,4814713,2654917,1325975,LDPE
1080971,1813463,3160597,5543207,5494573,3892727,1375711,1143911,1335857,2391445,4317607,5515549,4694345,2651443,1289893,LDPE
992171,1687191,2921039,4937425,5052281,3590681,1330443,1047475,1239825,2212955,3888037,4966199,4292625,2467125,1221721,LDPE
1277963,2221299,3706301,5818017,5551393,3583007,1643349,1107975,1618163,2847965,4719625,5683799,4573143,2632753,1407591,LDPE
1532361,2665651,4525489,7397109,7026493,3864101,1672185,986765,1940477,3454287,5912037,7198555,5436911,2781613,1359727,LDPE
1647215,2937395,4850539,7865631,7663293,4312621,2102297,1155697,2121121,3740571,6307021,7750393,5975633,3219785,1658869,LDPE
1036245,1786123,3073939,5221995,5306541,3427703,1341193,910085,1306755,2334513,4115041,5262459,4362167,2398967,1156611,LDPE
1165967,2006091,3358193,5666173,5942913,3897785,1545577,1100199,1464981,2577255,4476697,5799537,4917135,2736527,1353899,LDPE
1089047,1806825,3134469,5723047,6068223,4318803,1582451,1162385,1338815,2374489,4392735,5889973,5185991,2963629,1403979,LDPE
1687879,2938081,4835451,7933105,7841573,4451445,2116185,1173897,2138037,3733291,6329861,7865661,6130579,3294557,1674197,LDPE
1015709,1732041,3078805,5661861,5784467,3636529,1301335,907027,1269175,2312351,4341537,5731747,4721259,2484953,1131701,LDPE
1434241,2463197,4183625,6695999,6339471,3699227,1548355,983623,1799263,3193183,5394667,6508659,5014501,2638543,1295815,LDPE
1594179,2823185,4659323,7650337,7533083,4251999,2016245,1098679,2043397,3594049,6102351,7570465,5872761,3144077,1587485,LDPE
1360933,2312183,3858383,6450143,6489237,4080657,1571549,1090809,1695837,2963627,5113591,6463337,5281385,2841101,1363111,LDPE
1034039,1768899,3033403,5307315,5514539,3642149,1399441,983111,1295713,2306071,4149373,5432087,4592979,2539751,1222193,LDPE
1136409,1892511,3347191,6053113,5852057,3571335,1345817,1170175,1398731,2518401,4665339,5948473,4711285,2479221,1286845,LDPE
1345897,2298929,3828905,6161899,5987873,3649751,1489259,1038015,1685563,2943261,4953729,6068319,4814879,2584531,1293477,LDPE
1247953,2121401,3634235,6101743,5803485,3157961,1437815,1221393,1558569,2766097,4828047,5946259,4476047,2314593,1360431,LDPE
1150955,1983387,3364599,5945635,6128293,4150615,1472931,1058443,1449367,2569035,4617713,6035089,5139899,2830511,1296239,LDPE
1075757,1828859,3199513,5789129,5710581,3565687,1381437,1057495,1344447,2415743,4455981,5748097,4649181,2496869,1246771,LDPE
1391683,2326927,3816705,5965887,6088663,4033299,1629303,1166809,1718681,2950949,4849725,6020153,5051919,2844765,1429181,LDPE
1179613,2048511,3434371,5692909,5687965,3432177,1405887,937467,1499263,2640181,4526197,5684399,4557827,2435137,1202097,LDPE
1212035,2070381,3430293,5645587,5817635,3944607,1537885,1070695,1517713,2641575,4499333,5729415,4875923,2753681,1333567,LDPE
1213147,2069525,3428727,5642075,5815657,3941221,1534877,1070991,1517925,2641299,4498613,5727033,4878249,2753761,1330443,LDPE
1726795,3075065,5111149,8386137,8131159,4569569,2291621,1242471,2223665,3933811,6729693,8261437,6342247,3442817,1796821,LDPE
1726321,3073295,5103589,8386403,8233635,4540381,2268881,1225311,2219259,3927609,6747821,8325273,6366523,3408499,1772257,LDPE
1143175,1892429,3182735,5772705,6392383,4645245,1466649,1144443,1401803,2437873,4440063,6073131,5510211,3067949,1337921,LDPE
1144393,1929385,3245267,5465767,5578759,3806979,1504819,1059279,1422719,2487261,4320947,5521285,4692215,2669513,1314321,LDPE
1110765,1934919,3308345,5640647,5466021,3375813,1313957,959241,1407413,2520211,4432469,5539549,4420339,2362301,1168405,LDPE
1217725,2114607,3524279,5912355,6010761,3736739,1569765,1110355,1542423,2709653,4680967,5957851,4872419,2670257,1371875,LDPE
1626803,3181729,5865363,8386211,8385591,7242493,3044347,1896181,2221555,4347861,8385255,8385799,8385269,5122057,2486005,Other
1908977,3566589,6163493,8367871,8367851,8370075,4271925,2305239,2532033,4673949,8370329,8369137,8368857,6292233,3276359,Other
1296695,2163389,3581217,5385169,4603197,1025449,553907,341107,1595907,2758575,4440327,4966025,2808637,817285,483781,Other
1720257,3276803,4963823,8376799,8376605,5695523,3064159,1485079,2311875,3958921,7803569,8376679,7481085,4378005,2287051,Other
1348815,2180627,3622463,5518405,4358519,998927,508571,306901,1626109,2788047,4532915,4922651,2686389,783427,433785,Other
675661,1494065,3386037,8372863,8372519,6035713,2690277,1313909,1005931,2360503,6749353,8372497,7629551,4333241,2006121,Other
2430535,4509017,7536343,8387471,8387813,8387109,4019535,2181965,3218441,5795253,8387861,8387025,8387485,6401913,3121909,Other
2366791,4365349,7343143,8387669,8386715,8387317,4007689,2182599,3215767,5805063,8387277,8388197,8387597,6386435,3133789,Other
51791,124789,153871,194653,117275,92741,132655,44213,76877,120085,170209,185417,142491,140087,114823,Other
1375775,2456333,4235869,8386213,7889725,4900973,2451185,1429177,1975367,3442577,6244287,6056557,3151825,1022633,339459,Other
11249,86361,125503,168331,114637,77011,104105,6483,44743,93475,145113,173245,137883,143265,121341,Other
474443,811975,1391267,2850791,2574945,1601183,718493,416423,634369,1118423,2325683,2918923,2161017,1235865,601291,Other
2065221,3945509,6689041,8375457,8386747,7786577,3647619,2055815,2790745,5124601,8377049,8369363,8385963,5725785,2868365,Other
38581,108649,145181,193741,140373,107073,128721,42787,70489,122483,174405,192265,150389,153961,128483,Other
51735,137817,172997,222945,155523,125621,143015,56731,75823,114521,167463,191821,139813,138155,109991,Other
47139,106711,137871,202583,148677,109461,128597,39421,72325,120543,166355,189949,141845,145349,126037,Other
1302257,2612647,4679009,8373589,8377209,5253803,2264351,1273679,1818979,3515951,7551085,8376869,7785415,3790911,1815037,Other
377693,479663,1350533,3348865,3357509,4395821,1995647,925539,367311,844433,2163965,3230959,3393441,1775123,537833,Other
783099,1542965,2757199,6496019,5590565,3656357,1757953,991299,1080519,2076263,4600107,6070781,4642659,2726849,1404979,Other
-1,-1,-108407,146719,104473,110391,273029,232797,-1,-1,-1,-1,-1,-1,-1,Other
21027,242609,273353,355461,299599,328257,343913,176489,205405,319745,3721,-1,-1,-1,-1,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
22785,112181,143095,201539,142151,100433,126239,42491,52909,105861,157921,177809,155195,141627,139501,Other
567283,1021239,1717599,3617079,2921281,1810687,810507,447881,737667,1318169,2650147,3255779,2374639,1342883,662737,Other
421265,705955,1460893,3630139,3147275,2330037,746033,521065,513135,1036455,2532503,3361319,2698177,1559549,653599,Other
152437,284709,513049,1135753,949711,713459,322389,197259,201973,383379,817759,1051203,848305,548089,285339,Other
75457,102805,101251,169027,139519,123975,152469,48459,76339,131549,113287,110221,57701,-29599,-84787,Other
48329,135291,258385,493821,388127,299419,150151,46941,83981,146873,314029,353925,303979,253265,124869,Other
143505,286567,517157,1112785,924827,687419,328119,201113,191709,385067,815065,1020453,822647,536393,291995,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
472005,856437,1375875,3002425,2363853,1553229,693935,402147,614665,1094271,2163947,2630633,1929077,1128331,569973,Other
1787947,3523831,5631333,8395653,8378011,6231861,3379963,1452183,1293889,1200049,894525,346147,1408041,-299595,925231,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
60567,79493,130965,190081,132105,97297,110311,24227,89383,135669,182513,194149,140807,148495,132913,Other
44713,108837,154693,211251,143313,109507,130555,44125,73753,124837,182639,208983,154189,150887,130369,Other
27813,136917,160791,168673,59659,-188095,-191291,-139809,58161,182993,229377,261941,245869,285481,328845,Other
482149,858107,1403955,3015047,2426885,1676621,717265,406299,623921,1080797,2140339,2567687,1762477,883417,400123,Other
518151,897063,1534285,3184213,2620065,1721399,750993,440845,642185,1153583,2350175,2900033,2087271,929179,400239,Other
612165,1083381,1805591,3731051,2849041,1866789,846709,479079,784753,1391063,2747699,3290203,2295089,1008143,401917,Other
-36197,-54831,-136199,-151183,-277541,-216527,-123197,-196771,9487,106609,168377,189299,159547,154641,125985,Other
46505,103055,150147,199367,137731,111481,124835,44231,70681,115285,170667,191377,153615,150765,133671,Other
1135421,1802375,2461533,2563933,1624101,411081,259615,158817,217295,324497,415101,438773,383017,330777,239385,Other
1728105,3483059,5476713,8385057,8370721,5870139,2143329,899413,640129,587591,643483,492645,263401,390377,149415,Other
31401,92393,131175,170901,136239,103979,96719,-5867,40649,88489,138719,196571,181933,172333,147723,Other
42571,104957,145255,195259,139553,107659,128217,44905,66523,114705,173361,191185,152255,150197,132169,Other
45135,115753,156343,196791,146023,111753,134383,52649,75531,127169,175015,187451,158417,160781,133727,Other
467291,819443,1345401,2828863,2346309,1615989,669407,381151,593885,1008729,1614529,1146719,496507,276495,279653,Other
68797,138783,159245,219121,154795,116973,145721,49221,71185,128069,168663,190511,157015,150977,128067,Other
45445,190973,391969,706667,678469,614163,224329,184775,155485,259685,529701,696001,650249,411409,151337,Other
363239,596251,1958249,4278091,3787075,3311387,717709,825511,522213,1201517,2685767,3371659,3020031,1550895,663125,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
-1,-1,-1,-1,-1,-1,-239805,-209413,-87443,-31291,128431,121807,112275,170435,146311,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
151517,283469,509949,1129495,935463,699129,321851,193121,201399,381525,813133,1047401,842679,539893,301273,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
46041,102313,147029,193557,141415,110075,125155,48597,71801,121215,174249,188985,149129,155255,132437,Other
39801,115193,140557,200465,139263,102773,134581,37393,70741,123643,164893,186261,160167,153231,129409,Other
-5219,90139,162847,228565,160689,142811,179499,73739,69023,103639,158959,198449,157473,189019,177625,Other
465841,823997,1346725,2867587,2384205,1619099,687827,401011,579353,840397,1077533,731813,374615,220701,145753,Other
526679,746903,1042303,1058923,427191,233111,164857,69393,85909,137813,215035,254263,200347,192093,165673,Other
468229,838573,1386553,3047361,2345355,1555761,673987,370341,480359,562769,600445,464245,286485,202765,165643,Other
74477,126423,153189,216743,150077,109327,132385,45519,82597,129721,171925,193657,145023,137839,120293,Other
72249,135707,151919,187095,138897,128433,151813,64879,80201,117181,170665,185773,149979,154147,130663,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
-20959,85687,112861,212783,165287,142855,133007,25607,43865,95775,146093,133933,78691,90355,40567,Other
169045,351189,572375,1142615,948887,670945,408961,197063,258161,599047,686447,467175,360889,342899,283425,Other
1335711,2710955,5076365,8386307,8386503,6609391,2719941,1603849,1876449,3751631,8386797,8386323,8386625,4662491,2194993,Other
620429,1320867,2566395,6839785,6337237,4850835,2217975,1350375,900897,1873227,4679131,6582067,5575005,3536167,1818811,Other
1445627,2321865,3807097,5417487,4026379,994801,522773,296695,1754139,2956375,4560053,4758467,2638159,803793,761249,Other
263921,538137,843703,1823999,1508903,980619,559097,262849,361907,642863,1136313,825227,419077,202133,325419,Other
178529,362179,570079,1182511,1022571,706999,406635,192559,250517,448713,870291,1118243,887853,585839,340647,Other
1264073,2116383,3571177,6158527,6320723,3822217,1466751,934265,1560935,2734335,4827009,6235469,5070095,2653871,1223619,Other
1285357,2218001,3723925,6156367,6260009,3544491,1563187,894749,1620457,2855575,4893263,6206655,4907971,2567455,1251415,Other
1288505,2219001,3654761,5996243,6054479,3519259,1493789,892619,1621825,2822673,4787015,6025789,4790707,2518405,1216887,Other
1292379,2218601,3705427,6138777,6258061,3621203,1580679,892387,1623477,2843755,4876555,6190441,4939573,2612617,1259149,Other
1290415,2144667,3604933,6132173,6134325,3733625,1504153,988907,1589691,2763581,4828911,6128777,4931905,2629493,1269617,Other
1323865,2274851,3744251,6173215,6341501,3795571,1579815,958819,1661337,2887311,4914661,6255599,5067907,2698969,1292303,Other
1306377,2240745,3755117,6171639,6241363,3594241,1588817,907993,1639869,2878925,4920107,6201935,4920073,2604799,1270879,Other
1305085,2237593,3757039,6216061,6244073,3592067,1591947,912879,1638265,2878953,4943629,6226689,4917681,2604163,1275099,Other
1308385,2150967,3621389,6114753,6299959,3977951,1485879,924381,1597333,2770375,4826481,6210011,5145179,2744195,1227953,Other
1324085,2270561,3774125,6196923,6382719,3779891,1519985,924401,1660227,2900893,4940307,6284875,5083249,2662265,1245567,Other
1287961,2134887,3582365,6162443,6391799,3949237,1504753,949279,1583355,2746229,4830467,6275389,5175519,2740429,1248491,Other
1323565,2247273,3742329,6128257,6259043,3824265,1565883,951905,1652477,2877237,4893631,6190379,5041661,2707801,1282433,Other
1314081,2178133,3646291,6234689,6261457,3718325,1523783,932559,1611879,2794929,4897729,6242813,4990515,2633039,1249363,Other
1294251,2153339,3594095,6045547,6054295,3602971,1487853,908255,1596191,2764479,4782779,6055413,4837775,2557845,1220341,Other
1317915,2247917,3722105,6166785,6371263,3871865,1584587,1002387,1648021,2865573,4898425,6263353,5125343,2741211,1315509,Other
1285357,2199453,3628867,6014765,6218887,3708263,1519921,874147,1610131,2798441,4779055,6111659,4965753,2627165,1218807,Other
1326261,2250711,3708017,6036189,6121863,3686505,1562731,951411,1651169,2860417,4829983,6075877,4904237,2634845,1279585,Other
1252185,2068967,3450647,5985913,6143197,3949243,1480325,1024935,1533445,2649033,4679919,6064659,5049625,2727591,1274459,Other
1259225,2102131,3494889,6002897,6413991,4063761,1488577,1040867,1553535,2687091,4709397,6205831,5240195,2786881,1287121,Other
1297683,2139283,3544411,5882413,6106629,3894471,1530449,966765,1588051,2729217,4673737,5995743,5007715,2725717,1270925,Other
1296451,2145463,3547743,5935233,6228915,4000131,1528733,972623,1588767,2732527,4700493,6079155,5111579,2771945,1274687,Other
1309107,2226951,3669851,6046549,6149619,3648573,1527553,933109,1632243,2828467,4817531,6104437,4906163,2599611,1252553,Other
1277935,2108805,3514465,5807351,6004429,3685507,1487559,950515,1565573,2698229,4618949,5901935,4844809,2595385,1241413,Other
1304201,2165725,3574071,5926947,6172965,3760621,1539917,934893,1603419,2755731,4709745,6048931,4971921,2664557,1259649,Other
1312169,2165621,3595055,5932091,6072305,3875901,1546421,991229,1608165,2771247,4736739,6022157,4993769,2728787,1288335,Other
1302101,2157511,3597793,5917763,5972927,3667893,1534437,969637,1597821,2762723,4714881,5948977,4831345,2616977,1273033,Other
1327723,2275317,3756559,6216919,6285593,3761977,1519639,930365,1665971,2896999,4945651,6246875,5025687,2654713,1247977,Other
