IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1519352,2925254,6257209,8383636,8394697,8382664,6950327,3844787,ALU
1652967,3671050,7663588,8394994,8386395,8394994,5273649,3678176,ALU
1522628,2903295,6239576,8385459,8392237,8392237,6968118,3867608,ALU
1513933,2933523,6272650,8381494,8396727,8380155,6962007,3854161,ALU
1556073,3588603,7591689,8396246,8386249,8396246,5409073,3769007,ALU
1553030,3026947,6425351,8388263,8388263,8388263,6850483,3866453,ALU
1315623,3252030,7007982,8393795,8373869,8393795,5271755,3828225,ALU
1524262,2978084,6279221,8389975,8369853,8389975,7087067,3977740,ALU
1548137,3384858,6731547,8391432,8368619,8391432,5280947,3832892,ALU
1486182,2917811,6227035,8388955,8386840,8398894,6954076,3933314,ALU
1285851,3207307,6929534,8395722,8395722,8395722,5297655,3834113,ALU
1583554,3623683,7655751,8394724,8395641,8394600,5447986,3745950,ALU
1547779,3024625,6403347,8387635,8387635,8387635,6952587,3887019,ALU
1568993,3604877,7620331,8395955,8390917,8395955,5428070,3757052,ALU
1234585,3120696,6722056,8392584,8392584,8392584,5052243,5214678,ALU
1523248,2968721,6336273,8382151,8395792,8380952,6910271,3859507,ALU
1499064,3509483,7446562,8396468,8384098,8388590,5390707,3778414,ALU
1394362,2876207,6085077,8395243,8386377,8395243,6967631,3933441,ALU
1282145,3197115,6911397,8396553,8396553,8396553,5277743,3833061,ALU
1285029,3199137,6914970,8396473,8396473,8396473,5279578,3832829,ALU
1281459,3188375,6935781,8394783,8394783,8394783,5321482,3835719,ALU
763961,2706020,5459971,8383613,8404345,8355939,4960838,3535804,ALU
1529412,2987114,6349682,8383776,8392673,8382994,6970991,3878340,ALU
1277277,3166220,6927703,8394716,8394716,8394716,5324082,3835837,ALU
1507320,2964345,6245024,8393132,8371541,8393132,7012208,3956858,ALU
739930,2730202,5467051,8389132,8404029,8359579,4904127,3555261,ALU
828558,2894805,5616304,8400790,8401625,8400764,4931586,3553680,ALU
786906,2827721,5516113,8396432,8389391,8382855,4876248,3555607,ALU
1275525,3156941,6924320,8394688,8394688,8394688,5325171,3835887,ALU
1231570,3171287,6857631,8396809,8396809,8396809,5271578,3839197,ALU
848639,2836437,5569994,8392126,8402063,8391678,4989832,3521468,ALU
1602277,3003704,6474205,8384497,8391693,8391693,7189601,4009325,ALU
1326092,2812739,5984457,8396515,8398804,8398804,6897180,3902352,ALU
1445052,3466364,7359295,8395661,8377871,8395661,5355466,3803222,ALU
1283357,3178102,6939459,8394584,8394584,8394584,5295289,3827391,ALU
1289544,3223460,6971490,8393815,8388099,8393815,5225058,3814936,ALU
1510399,2948536,6288461,8380799,8394381,8379323,6993121,3882835,ALU
1523325,2985575,6285562,8390040,8367914,8390040,7103784,3993480,ALU
1309387,3231830,7011046,8382878,8385015,8394588,5313841,3832361,ALU
1301205,3214278,7001908,8373376,8395402,8390483,5357559,3836864,ALU
1593241,3629813,7657560,8379706,8395556,8376894,5445436,3784660,ALU
1288399,3182174,6964846,8384597,8394983,8394983,5338514,3836027,ALU
860642,2805297,5531104,8387304,8397072,8386617,5009133,3502933,ALU
1249259,3187336,6901752,8395712,8395712,8395712,5243457,3827201,ALU
1247928,3160302,6810658,8394945,8394945,8394945,5257919,3835773,ALU
1520345,2903288,6244372,8384666,8392838,8392838,6978150,3877418,ALU
1484085,2933531,6186208,8397623,8376820,8397623,6879115,3903603,ALU
1735411,3674962,7730523,8376615,8388840,8394146,4977118,3564060,ALU
838127,2908298,5664935,8400727,8382385,8400727,5011271,3848721,ALU
1259114,3195499,6919787,8395090,8395090,8395090,5231310,3821378,ALU
1706021,3705813,7742958,8382136,8394958,8394958,5139670,3626342,ALU
1299079,3228018,6959320,8379136,8391098,8376837,5365645,3837024,ALU
1556061,3026460,6439503,8388521,8389074,8388473,6770474,3849568,ALU
1273620,3207513,6946332,8394173,8394173,8394173,5213430,3812806,ALU
1332906,3246586,7062748,8372407,8395289,8391902,5355399,3830076,ALU
1286268,3213842,6945066,8394860,8394860,8394860,5318494,3835584,ALU
1538367,3006059,6375328,8385695,8390056,8385311,6969575,3884370,ALU
1331862,3278260,7028746,8379983,8389769,8377851,5349715,3829754,ALU
1509368,2937196,6326827,8379058,8396210,8396210,7056464,3960297,ALU
1583121,2985812,6442881,8382939,8393100,8393100,7172029,4005469,ALU
835061,2908890,5636047,8401242,8380982,8401242,4968420,3769278,ALU
1537375,3565968,7556443,8394884,8378431,8394638,5378620,3790997,ALU
1724411,3723720,7688001,8388420,8378050,8387361,5117732,3629313,ALU
1489988,2933174,6215817,8391652,8385164,8391045,6897817,3883770,ALU
1274387,3208148,6947734,8394125,8394125,8394125,5212485,3812353,ALU
1450538,2902145,6191558,8384851,8398827,8383622,6946164,3872490,ALU
1239755,3147420,6828058,8395062,8395062,8395062,5228024,3833848,ALU
1545415,3022028,6394754,8387793,8387310,8387793,6965601,3890267,ALU
1316295,3253235,7011334,8392768,8375123,8392613,5275140,3828382,ALU
1569099,3609773,7652778,8386694,8385439,8385416,5412868,3781293,ALU
1610535,3666369,7774420,8377200,8395310,8374740,5459599,3765453,ALU
1611772,3663715,7755320,8375264,8395398,8372252,5457038,3772731,ALU
855669,2840117,5589378,8391107,8402367,8390759,5015187,3524150,ALU
1771955,3752389,7745338,8383460,8383903,8394268,4978623,3564533,ALU
1279978,3212615,6957040,8393848,8393848,8393848,5207666,3809552,ALU
1700298,3701915,7738638,8382761,8394990,8394990,5153882,3631818,ALU
1500489,2919891,6295693,8378643,8393176,8397659,7093525,3988853,ALU
871547,2771841,5520103,8382409,8402575,8381501,5056687,3485872,ALU
1581658,3620830,7648409,8395669,8395493,8395669,5446693,3745333,ALU
1291367,3209746,6938090,8395639,8395639,8395639,5259003,3823094,ALU
1573249,3030173,6438761,8387730,8387730,8387730,7036358,3923334,ALU
900511,2776697,5519973,8377247,8402690,8380603,5059992,3456948,ALU
1570872,3604290,7615096,8385578,8386678,8383691,5411760,3787903,ALU
1589473,3622946,7654282,8394407,8395584,8395584,5422989,3735531,ALU
1288781,3216979,6952321,8387073,8395186,8385927,5339406,3837099,ALU
1489864,2942265,6208802,8396809,8379158,8396809,6872624,3893839,ALU
1538888,3562078,7543404,8395403,8393025,8395403,5424829,3790916,ALU
1254945,3162135,6897821,8395699,8395699,8395699,5300448,3837360,ALU
1349342,3235183,6849610,8382068,8390432,8390432,4990352,5557147,ALU
1282397,3204471,6932547,8395343,8395343,8395343,5246802,3822558,ALU
1462692,3333405,6699141,8369578,8384267,8384267,4785419,8071341,ALU
1445333,2876726,6206404,8381828,8399362,8399362,7034191,3962691,ALU
1551248,3579369,7581598,8392178,8395220,8391765,5436497,3787121,ALU
1235493,3172492,6847636,8396532,8396532,8396532,5275976,3839136,ALU
1304046,3214108,7012973,8373140,8394923,8395304,5352424,3836032,ALU
1525446,2972588,6343187,8382578,8395342,8381456,6900908,3858841,ALU
1318384,3247665,7033562,8374239,8395402,8383663,5352593,3833311,ALU
1507206,2964194,6244736,8393154,8371567,8393154,7011557,3956597,ALU
1324918,3267736,7034162,8383277,8386388,8381671,5317302,3829638,ALU
1328609,3271749,7047966,8375294,8395449,8375466,5351589,3831292,ALU
1331851,3275169,6965249,8391592,8374579,8391176,5345570,3827365,ALU
869773,2813247,5567638,8386228,8399590,8385712,5049216,3508830,ALU
1499055,2913317,6306766,8376733,8398587,8398587,7080665,3979530,ALU
850239,2851070,5594771,8393046,8402218,8392763,4998443,3530064,ALU
1426311,3322653,6854510,8393107,8369902,8393107,5316780,3829452,ALU
1293386,3216979,6968642,8375283,8395605,8376007,5368113,3838893,ALU
1276135,3208097,6931057,8395260,8395260,8395260,5309049,3836245,ALU
861818,2814668,5567559,8388046,8395269,8387420,5047293,3614343,ALU
1281988,3191174,6936802,8394792,8394792,8394792,5321154,3835705,ALU
1309422,3245181,7000273,8393792,8377182,8393792,5260126,3825181,ALU
1306599,3242096,6996185,8393795,8378733,8393795,5255146,3823726,ALU
1225358,3124728,6858706,8395270,8395270,8395270,5175366,3830458,ALU
1636872,3038257,6528113,8387512,8389176,8387366,7210411,4005586,ALU
1519416,2974382,6286405,8387250,8375899,8386805,7070413,3960106,ALU
1291522,3222396,6956475,8394689,8391396,8394689,5310293,3834356,ALU
826599,2904656,5589400,8402079,8389771,8402079,4890227,3555976,ALU
1584935,2999505,6431576,8384169,8393089,8383385,7115119,3948458,ALU
857219,2840977,5568339,8390952,8394433,8390587,4996097,3522571,ALU
1556939,3587742,7587396,8389399,8383312,8388152,5397744,3789738,ALU
830143,2914646,5637634,8401882,8393508,8401882,4989076,3745090,ALU
835608,2873182,5598376,8397654,8401772,8397468,4951801,3541716,ALU
1386816,2845325,6097484,8389036,8399089,8399089,6966953,3933080,ALU
1499654,2903228,6287850,8377473,8398287,8398287,7069095,3966341,ALU
841843,2901625,5662700,8399485,8381998,8399444,5023985,3852323,ALU
1281296,3213348,6953450,8394123,8394123,8394123,5238378,3816958,ALU
1318187,2810409,5964218,8398701,8397499,8398701,6875424,3893360,ALU
826732,2908081,5571202,8402400,8382386,8402400,4868524,3555932,ALU
1279560,3211034,6953154,8394032,8394032,8394032,5212101,3811322,ALU
1325805,3270086,7038808,8375640,8395492,8372859,5354155,3831959,ALU
1743060,3691259,7721806,8380119,8385154,8394090,4977533,3564261,ALU
1293022,3212647,6944348,8395409,8395409,8395409,5254031,3820601,ALU
873081,2767968,5517429,8381796,8402613,8380862,5061257,3483751,ALU
860433,2833878,5568160,8389742,8395754,8389339,5009695,3519053,ALU
875848,2783117,5545282,8382539,8402817,8381784,5074057,3492737,ALU
1220587,3125996,6871767,8395728,8395728,8395728,5175481,3831074,ALU
1524981,2977739,6336991,8382826,8393968,8381847,6971691,3875356,ALU
1279922,3194739,6887011,8396164,8396164,8396164,5283567,3833975,ALU
1481907,2930840,6182168,8398100,8377991,8398100,6859307,3894350,ALU
888746,2749526,5477133,8367844,8403955,8362962,4985120,3427606,ALU
1462918,3485422,7396778,8396047,8376189,8396047,5353964,3801251,ALU
1331849,3274467,6950830,8394228,8371130,8394202,5344628,3826822,ALU
1772803,3754524,7701578,8391349,8373889,8393965,4979030,3564924,ALU
1307854,3222863,7018728,8373152,8395352,8392104,5353627,3835389,ALU
846363,2770320,5537420,8383259,8403358,8375134,5049901,3509795,ALU
1554678,3027675,6432255,8388460,8388460,8388460,6818444,3860000,ALU
1516952,2967319,6286967,8385487,8380950,8384760,7049289,3938987,ALU
1332260,3263267,6987901,8386920,8378978,8394689,5348400,3827843,ALU
1532104,2903323,6219663,8388753,8389741,8389741,6926466,3826882,ALU
1260939,3186503,6892712,8396730,8396730,8396730,5274090,3835521,ALU
1489068,2912860,6251197,8384476,8391166,8399131,7000481,3951748,ALU
1281706,3189682,6936258,8394787,8394787,8394787,5321329,3835712,ALU
1260792,3180374,6785117,8394780,8394780,8394780,5303805,3838683,ALU
1283638,3192644,6915250,8396276,8396276,8396276,5284690,3833167,ALU
1283439,3202063,6924986,8395823,8395823,8395823,5259534,3826680,ALU
873060,2767854,5517220,8381791,8402611,8380855,5061160,3483683,ALU
1735456,3675058,7730471,8376635,8388818,8394146,4977120,3564061,ALU
1317597,3254754,7000911,8393869,8373508,8393869,5280613,3828050,ALU
1581693,3615284,7633041,8383075,8395481,8380875,5442545,3785949,ALU
1565981,3603288,7615462,8395664,8393504,8395664,5436391,3751437,ALU
1602082,3655316,7752939,8378178,8392725,8375827,5448475,3771204,ALU
1772108,3752775,7737417,8384888,8382090,8394213,4978696,3564604,ALU
1635610,3037315,6525768,8387431,8389271,8387269,7208095,4004198,ALU
1552762,3026828,6424229,8388231,8388231,8388231,6855688,3867502,ALU
1257354,3179208,6791928,8394988,8394988,8394988,5300489,3838793,ALU
1292984,3212581,6944207,8395414,8395414,8395414,5254144,3820658,ALU
1550058,3364732,6695772,8392006,8378812,8392006,5247832,3835900,ALU
1434631,3455490,7338475,8395713,8376107,8395549,5347572,3804222,ALU
1286333,3212093,6938067,8395281,8395281,8395281,5308246,3834865,ALU
1541531,3564939,7548286,8395226,8395226,8395226,5432650,3789046,ALU
1638814,3633267,7686864,8386017,8395088,8395088,5259510,3672639,ALU
1535211,2916917,6236907,8389116,8389116,8389116,6924846,3827822,ALU
1269354,3183254,6935175,8394750,8394750,8394750,5200501,3816719,ALU
1314433,3249760,6954884,8386291,8381632,8385069,5355767,3832227,ALU
1520220,2903288,6244636,8384622,8392871,8392871,6978701,3877957,ALU
1290629,3221514,6946388,8394829,8392823,8394829,5320424,3834820,ALU
1491325,2933841,6221183,8390741,8386170,8390052,6903431,3882324,ALU
1308458,3226973,7003199,8374134,8395491,8381941,5364617,3835542,ALU
1291082,3217440,6959531,8378090,8395552,8375623,5363874,3838862,ALU
1242080,3151084,6823108,8395029,8395029,8395029,5236528,3834396,ALU
874619,2804296,5575933,8384498,8402869,8383930,5083306,3527901,ALU
1541572,2974964,6325083,8388264,8388264,8388264,6948296,3861533,ALU
1655628,3649532,7711207,8373793,8395069,8380985,5255533,3693199,ALU
1238422,3162390,6754852,8394563,8394563,8394563,5169047,4857876,ALU
1710740,3719897,7790478,8375102,8394852,8386119,5163108,3642094,ALU
1565417,3600241,7628482,8388321,8395232,8387383,5442047,3782703,ALU
1488614,2932489,6210300,8392589,8384131,8392066,6892045,3885256,ALU
1279426,3211344,6954127,8393970,8393970,8393970,5210463,3810792,ALU
1513571,2934075,6273681,8381351,8396862,8379988,6962786,3854787,ALU
826480,2901615,5605560,8401793,8396330,8401793,4909499,3556015,ALU
1288754,3218998,6950393,8394794,8393425,8394794,5314896,3835065,ALU
1305887,3237658,6957353,8382309,8386901,8380487,5361265,3834897,ALU
871003,2814141,5585231,8385958,8402752,8385439,5082443,3557743,ALU
866470,2826488,5596892,8387789,8402606,8387330,5081359,3595167,ALU
1329969,3271826,6956586,8394336,8371241,8394336,5336132,3826952,ALU
1615876,3030992,6480821,8388741,8382936,8388741,7198582,4012087,ALU
1541884,3015940,6375350,8388078,8383315,8388078,6997397,3912406,ALU
1290956,3217415,6959136,8378582,8395532,8376188,5362533,3838765,ALU
1585211,3385832,6620213,8390728,8375406,8390728,5250954,3838277,ALU
1282663,3214153,6951611,8394309,8394309,8394309,5258245,3821592,ALU
1610638,3659084,7735228,8375302,8395475,8372114,5454647,3775843,ALU
1221689,3131898,6870798,8395897,8395897,8395897,5187837,3832158,ALU
1542605,3575738,7556909,8383052,8388223,8380813,5410614,3791158,ALU
852327,2826037,5561962,8390562,8402146,8390040,5000595,3515737,ALU
1295466,3216260,6977493,8374776,8395551,8379858,5365305,3838353,ALU
1313128,3248927,7003958,8393870,8375560,8393870,5274352,3828822,ALU
1200604,3099666,6280208,8388857,8385630,8388857,4872125,7494854,ALU
1608947,3652171,7705236,8375359,8395590,8371908,5451076,3780488,ALU
1552641,3026775,6423722,8388216,8388216,8388216,6858043,3867976,ALU
1282895,3195979,6938553,8394806,8394806,8394806,5320590,3835679,ALU
1522905,2973348,6331047,8382381,8394575,8381309,6972020,3873958,ALU
751687,2696442,5448434,8383666,8404492,8353079,4947572,3539678,ALU
1589600,3626532,7652325,8380443,8391201,8377696,5430600,3785436,ALU
1324921,2815310,5973031,8398689,8396677,8398689,6874628,3893406,ALU
819319,2885376,5606086,8400549,8401767,8398134,4923189,3555982,ALU
1532649,2993962,6358952,8384469,8391727,8383831,6970479,3880520,ALU
1569077,3604983,7620517,8395953,8390948,8395953,5428194,3756974,ALU
1318100,3255447,6999110,8393888,8373415,8393888,5282868,3828005,ALU
1265650,3184022,6810994,8395132,8395132,8395132,5298665,3837487,ALU
1595774,3007593,6451723,8384867,8392273,8384216,7135006,3960381,ALU
1310148,3234353,7010772,8384264,8383604,8394486,5308348,3831838,ALU
1331850,3274843,6958560,8392815,8372979,8392579,5345133,3827113,ALU
1235069,3140034,6838033,8395130,8395130,8395130,5210885,3832745,ALU
1528665,2943289,6249918,8389668,8378912,8389668,7009008,3904289,ALU
1511123,2950612,6288296,8381317,8392897,8379924,6999326,3889038,ALU
1510291,2946663,6294924,8379678,8398262,8378044,6974014,3865465,ALU
1522120,2921030,6249322,8384730,8393660,8383945,6944361,3839999,ALU
1300165,3225168,6971366,8394414,8394414,8394414,5232571,3809842,ALU
1514901,3386766,6780883,8364974,8383634,8383634,4769594,8040530,ALU
1513421,2957095,6289928,8385100,8378860,8393343,7099368,3991498,ALU
1276843,3161540,6927429,8392875,8394776,8392606,5329619,3836221,ALU
1295072,3216241,6952105,8395123,8395123,8395123,5247871,3817513,ALU
836441,2913300,5675668,8401007,8389285,8401007,5042085,3876634,ALU
1537357,2936500,6266655,8388828,8388828,8388828,6932757,3839195,ALU
1678620,3694093,7688379,8383294,8384976,8381237,5248125,3689785,ALU
1279582,3178433,6932156,8394753,8394753,8394753,5322649,3835772,ALU
1333464,2824566,5990420,8397701,8395100,8397701,6903306,3905069,ALU
837475,2905453,5671470,8399497,8401670,8399430,5074432,3834514,ALU
1318618,3227238,7039082,8372283,8395296,8395296,5355086,3833045,ALU
1743396,3691975,7721422,8380273,8384992,8394087,4977551,3564270,ALU
1316403,3243000,7030772,8374035,8395392,8385250,5352788,3833702,ALU
1536902,2992228,6314185,8389850,8370113,8389850,7117746,3996247,ALU
1603447,3655155,7743244,8381804,8395397,8379958,5456548,3760329,ALU
1585739,3625184,7654953,8392824,8395658,8392322,5447614,3750237,ALU
1510120,2947598,6291399,8383452,8382514,8394444,7097876,3990823,ALU
1326126,3239749,6910716,8394341,8392375,8394341,5310109,3835790,ALU
1534428,2997724,6364045,8384850,8391207,8384292,6970198,3881717,ALU
1521218,2922407,6251893,8384373,8393998,8383527,6946306,3841560,ALU
1009079,2812358,5532189,8359337,8403014,8379652,5055993,3351773,ALU
1435128,3305233,6655985,8372008,8384601,8384601,4793773,8087608,ALU
1295336,3227080,6964858,8394545,8388601,8394545,5303948,3833379,ALU
1487746,2932056,6206814,8393181,8383478,8392711,6888398,3886196,ALU
851092,2897923,5565898,8396870,8384411,8399711,4889304,3529094,ALU
1283003,3214549,6959330,8393926,8393926,8393926,5211201,3809524,ALU
849656,2752664,5501196,8382070,8402948,8375468,5038185,3493403,ALU
1297291,3223683,6970146,8394289,8394289,8394289,5227896,3809395,ALU
1528839,3554070,7530726,8396827,8376989,8396579,5371084,3792845,ALU
1586156,3625618,7655588,8392498,8395658,8391938,5447643,3750850,ALU
1274418,3204460,6950014,8393946,8393946,8393946,5202240,3811043,ALU
1595820,3398920,6680603,8390629,8375400,8390629,5228477,3829035,ALU
1319285,3233051,7030165,8373125,8395389,8387795,5360885,3833095,ALU
1287837,3216790,6949364,8390758,8395036,8390154,5329369,3836376,ALU
853622,2866918,5631600,8394158,8388829,8393930,5043563,3737549,ALU
1740685,3686200,7724512,8379031,8386298,8394107,4977404,3564198,ALU
1540790,3563964,7546997,8395025,8395211,8395000,5432402,3790381,ALU
1247723,3176250,6816470,8395668,8395668,8395668,5289690,3838944,ALU
1294218,3218979,6967734,8375460,8395626,8374241,5369525,3838761,ALU
1307198,3216535,7018989,8372633,8395325,8395325,5354265,3835469,ALU
1294686,3221854,6961350,8394581,8394581,8394581,5268241,3820453,ALU
1437246,2860467,6102850,8393339,8393339,8393339,6901070,3851311,ALU
1482119,2924780,6193027,8395259,8380752,8398560,6888758,3907367,ALU
755795,2764788,5473994,8391755,8395230,8367574,4883361,3555354,ALU
1330525,3238397,7060032,8371917,8395265,8395265,5355942,3830519,ALU
997471,2802774,5520602,8358443,8403301,8375360,5037772,3352930,ALU
1611264,3661641,7746318,8375281,8395432,8372190,5455967,3774126,ALU
1509810,2967648,6251328,8392651,8370975,8392651,7026475,3962566,ALU
873363,2767780,5516918,8381726,8402610,8380841,5060992,3483247,ALU
1318928,3257836,6948767,8394539,8377770,8394539,5336997,3829304,ALU
1309368,3226431,7020862,8373309,8395359,8390890,5353478,3835090,ALU
1313164,3229614,7014919,8373695,8395447,8384485,5362995,3834479,ALU
1435368,3454521,7336947,8395721,8377071,8394564,5351262,3801797,ALU
1528586,3553690,7530009,8396824,8377050,8396511,5371251,3792722,ALU
826397,2899493,5616838,8401594,8400907,8401594,4922949,3556043,ALU
1316770,3241574,6983858,8382747,8384045,8394905,5349653,3831843,ALU
1495778,3367222,6750943,8366660,8383866,8383866,4775390,8051815,ALU
1484929,3322313,6670741,8391974,8381385,8391974,5267359,3838421,ALU
1522565,3544675,7512992,8396751,8378487,8394896,5375219,3789804,ALU
1729728,3727160,7687958,8389016,8377246,8388072,5102592,3622292,ALU
1519296,2980229,6275342,8390817,8368820,8390817,7080815,3984309,ALU
1260284,3131954,6483106,8388194,8388194,8388194,4899235,7396896,ALU
1288469,3208434,6938640,8385687,8396072,8384220,5326195,3836167,ALU
1329808,3276250,7047888,8375634,8395474,8372857,5352249,3831094,ALU
1322249,3253509,6971501,8386984,8379267,8394724,5347804,3830005,ALU
923410,2867108,5553596,8380386,8391824,8391664,4955124,3449401,ALU
1716674,3715687,7676325,8394397,8378065,8394397,5117448,3618172,ALU
1591185,3635755,7689311,8389768,8395547,8388983,5451270,3751465,ALU
1553815,3009668,6409007,8388871,8388871,8388871,6788272,3844673,ALU
1282409,3170059,6946127,8389202,8394847,8394847,5332492,3835966,ALU
758923,2767324,5500313,8391863,8403488,8368803,4908687,3555434,ALU
1465202,3458777,7350848,8396059,8392182,8379504,5413024,3762004,ALU
1623677,3440047,6695110,8374601,8375920,8385844,4970236,6156523,ALU
1614983,3648582,7692211,8375157,8395567,8373139,5420852,3769887,ALU
1278460,3167640,6931134,8391004,8394872,8390458,5334059,3836560,ALU
1716653,3715673,7676321,8394397,8378068,8394397,5117498,3618191,ALU
1288023,3217758,6963130,8394053,8394053,8394053,5217067,3809479,ALU
1280012,3196047,6909517,8396571,8396571,8396571,5277376,3833308,ALU
1315978,3252520,7006711,8393808,8373804,8393808,5273347,3828194,ALU
1727554,3658167,7746733,8371744,8394254,8394254,4976631,3563791,ALU
1276402,3160612,6922689,8394898,8394898,8394898,5319862,3835527,ALU
1268717,3140190,6433304,8387377,8387377,8387377,4887381,7775072,ALU
1268049,3159745,6864618,8390319,8393496,8393496,5089002,4485240,ALU
1590973,3396078,6685394,8390690,8375711,8390690,5228529,3828712,ALU
1233987,3138328,6840337,8395146,8395146,8395146,5206927,3832490,ALU
1545663,3012297,6381793,8387715,8387715,8387715,6963377,3883214,ALU
1312294,3221311,7027955,8372477,8395312,8395312,5354631,3834387,ALU
1315650,3251482,6954533,8386858,8380883,8385721,5354985,3831847,ALU
1609648,3655038,7717672,8375336,8395542,8371993,5452557,3778562,ALU
869416,2814037,5567658,8386362,8399443,8385851,5047703,3509222,ALU
1412601,2875757,6127483,8388547,8398799,8387646,6927627,3878034,ALU
1329393,3269070,6955391,8392508,8373038,8394488,5345393,3827609,ALU
721651,2694472,5435038,8386503,8404550,8350702,4899738,3555096,ALU
1557868,3585305,7582451,8390028,8395326,8389088,5436581,3788610,ALU
1445480,2876805,6206678,8381810,8399363,8399363,7034360,3962765,ALU
1589139,3017868,6424404,8389116,8378594,8389116,7171214,4006724,ALU
1759394,3744272,7791743,8375051,8394641,8392953,5013924,3579186,ALU
1321482,3251838,6973231,8386391,8379936,8394749,5348063,3830262,ALU
1409370,3402394,7270763,8389794,8380734,8395599,5349234,3810907,ALU
1310323,3177675,6460584,8383014,8386114,8386114,4831602,8161261,ALU
1298614,3222450,6965501,8394630,8394630,8394630,5237230,3812178,ALU
1346132,3214274,6516649,8379856,8385679,8385679,4820748,8140128,ALU
835328,2911302,5676994,8400364,8401601,8400326,5073919,3852243,ALU
1276461,3208357,6931516,8395248,8395248,8395248,5309328,3836224,ALU
1284971,3198561,6913944,8396526,8396526,8396526,5278304,3832739,ALU
1613049,3040006,6508630,8388479,8388479,8388479,7049280,3952356,ALU
1332341,3264420,7057211,8374158,8395384,8381556,5353156,3830387,ALU
852026,2852448,5568629,8392906,8392301,8392603,4974126,3528255,ALU
1308088,3243723,6998342,8393794,8377915,8393794,5257773,3824494,ALU
1291947,3226085,6974968,8393812,8386779,8393812,5229296,3816174,ALU
1283943,3188318,6943692,8384663,8395194,8383176,5349110,3837708,ALU
1256834,3184448,6889095,8396765,8396765,8396765,5273383,3835997,ALU
704009,2660032,5403886,8383970,8404950,8342138,4895202,3554935,ALU
1286168,3219771,6966600,8393819,8389953,8393819,5219101,3813195,ALU
1710793,3653577,7748695,8371942,8394355,8391586,5035346,3588533,ALU
1319855,3259222,7020759,8388850,8379774,8388095,5292548,3828901,ALU
1299429,3223879,6968584,8394517,8394517,8394517,5234781,3810950,ALU
994207,2807473,5530515,8361791,8402969,8379782,5056541,3366181,ALU
1706069,3711853,7688153,8386367,8380825,8384908,5169962,3653536,ALU
1597405,3036881,6490408,8388567,8388567,8388567,6969173,3923317,ALU
1317168,3254161,7002449,8393853,8373586,8393853,5278686,3828088,ALU
1326015,3265640,7044312,8375027,8395437,8377545,5351844,3831804,ALU
1280689,3195315,6891095,8396220,8396220,8396220,5282756,3833786,ALU
1482063,2924876,6192559,8395346,8380669,8398555,6887859,3907010,ALU
1316500,3253580,7011877,8392543,8375391,8392353,5276143,3828412,ALU
834588,2890966,5569602,8399468,8385138,8399374,4900343,3547340,ALU
1287205,3216664,6947382,8393227,8394935,8392985,5322645,3835892,ALU
1744717,3740273,7705446,8390549,8375062,8390064,5064832,3601082,ALU
1584736,3015707,6415113,8389178,8377879,8389178,7166707,4005841,ALU
1267642,3145452,6479410,8388349,8388349,8388349,4942194,7257266,ALU
1247448,3159545,6811680,8394951,8394951,8394951,5256162,3835660,ALU
873521,2770379,5521863,8381914,8402645,8381009,5063294,3485181,ALU
1329235,3238636,7054944,8372198,8395295,8393174,5357455,3830846,ALU
1314454,3250084,7006652,8393822,8375174,8393822,5268221,3827085,ALU
997483,2802780,5520607,8358442,8403301,8375361,5037778,3352921,ALU
708348,2661935,5406361,8383812,8404998,8342969,4900211,3552835,ALU
838012,2911021,5672237,8400806,8384421,8400806,5029687,3877024,ALU
871387,2772650,5518763,8382512,8401876,8381608,5054139,3486136,ALU
1286058,3212734,6944662,8394857,8394857,8394857,5318624,3835590,ALU
1671933,3684339,7667380,8394817,8383915,8394817,5227145,3660312,ALU
856806,2816952,5535510,8389014,8395356,8388405,4993066,3508930,ALU
1524602,3541109,7503970,8395324,8395324,8391803,5430603,3784402,ALU
1482788,3332634,6792340,8392061,8382660,8392061,5229681,3821507,ALU
1584818,3619215,7639675,8382164,8395501,8379798,5443328,3785601,ALU
1550090,3576848,7569616,8395317,8395317,8395317,5435754,3779738,ALU
826698,2907204,5575864,8402318,8384278,8402318,4874085,3555944,ALU
1461200,3331881,6696806,8369709,8384285,8384285,4785871,8072221,ALU
1706881,3720350,7729257,8386120,8380895,8384988,5179142,3649160,ALU
1496139,2936241,6240510,8387459,8389792,8386474,6923652,3877117,ALU
1625859,3651205,7682445,8390885,8395411,8395411,5338738,3703051,ALU
1509732,2903257,6266672,8380977,8395633,8395633,7024796,3923027,ALU
1413173,3419018,7279242,8391537,8380004,8390961,5347858,3810033,ALU
1455388,3315876,6794571,8392609,8384183,8392609,5283614,3836516,ALU
1285683,3215931,6947547,8394719,8394719,8394719,5302159,3831835,ALU
1567881,3601601,7613950,8395507,8395507,8395507,5442205,3760390,ALU
1648481,3664901,7773867,8374032,8394943,8379333,5308223,3703399,ALU
1697234,3656041,7754172,8372397,8394483,8388920,5094721,3613526,ALU
1739240,3683119,7726160,8378369,8386995,8394118,4977326,3564160,ALU
1289175,3205904,6929800,8395944,8395944,8395944,5265587,3826395,ALU
1577176,3609599,7623448,8384394,8395452,8382432,5441414,3786454,ALU
